num,char,slug,clip,clip_f,clip_en,clip_en_f,lang,text
460,아오리,aori,02_Assets/audio/voice/aori/aori_001.mp3,,02_Assets/audio/voice_en/aori/aori_001.mp3,,ko,프록시마B에서? 그 차가운 궤도에서 살아 돌아온 사람은 네가 처음이야. 다들 거기서 잊혀지는데.
461,아오리,aori,02_Assets/audio/voice/aori/aori_002.mp3,,02_Assets/audio/voice_en/aori/aori_002.mp3,,ko,허. 뭘 팔 거요?
462,레인저 맥시모프,maximoff,02_Assets/audio/voice/maximoff/maximoff_001.mp3,,02_Assets/audio/voice_en/maximoff/maximoff_001.mp3,,ko,"우리 저항군은 지구에서 쫓겨난 사람들이에요. 치크스-우르사 메이저가 지구를 봉쇄하고 크리그가 항로를 장악하기 전, 이순신 장군과 함께 맞서 싸웠던 선조들의 후손이죠. 400년 전 이 방공호를 파고 — 여기서 나고, 여기서 잃었어요. 내 아내도, 두 아이도. 그래서 난 지구를 되찾는 걸 멈출 수 없어요. 그건… 가족을 되찾는 일이니까."
463,레인저 맥시모프,maximoff,02_Assets/audio/voice/maximoff/maximoff_002.mp3,,02_Assets/audio/voice_en/maximoff/maximoff_002.mp3,,ko,살아남은 것만으론 부족했어요. 지금 크리그가 보급망에 첩자를 심어 우리 내부를 흔들고 있어요. 믿을 수 있는 동료가 절실해요.
464,레인저 맥시모프,maximoff,02_Assets/audio/voice/maximoff/maximoff_003.mp3,,02_Assets/audio/voice_en/maximoff/maximoff_003.mp3,,ko,연대의 증표를 먼저. 지구 철광석 — 지구의 땅에서 온 것으로 서약하는 게 우리 전통이에요.
465,레인저 맥시모프,maximoff,02_Assets/audio/voice/maximoff/maximoff_004.mp3,,02_Assets/audio/voice_en/maximoff/maximoff_004.mp3,,ko,"당신들이 직접 왔군요. 코르넬리우스 사건 — 우리도 들었어요. 아이젠클로가 직접 기술을 사들였다면, 위협은 우리 예상보다 깊어요."
466,레인저 맥시모프,maximoff,02_Assets/audio/voice/maximoff/maximoff_005.mp3,,02_Assets/audio/voice_en/maximoff/maximoff_005.mp3,,ko,그렇다면 공식 연대 협약을 먼저 맺어야 합니다. 지구의 방식으로.
467,레인저 맥시모프,maximoff,02_Assets/audio/voice/maximoff/maximoff_006.mp3,,02_Assets/audio/voice_en/maximoff/maximoff_006.mp3,,ko,크리그가 새 거점을 올리고 있어요. 아이젠클로가 직접 지휘 중이에요.
468,레인저 맥시모프,maximoff,02_Assets/audio/voice/maximoff/maximoff_007.mp3,,02_Assets/audio/voice_en/maximoff/maximoff_007.mp3,,ko,"제작 베이 준비 완료. 장영실 씨, 시작하시죠."
469,레인저 맥시모프,maximoff,02_Assets/audio/voice/maximoff/maximoff_008.mp3,,02_Assets/audio/voice_en/maximoff/maximoff_008.mp3,,ko,페스작센은 끝났습니다. 집행관 아이젠클로 — 격파 확인. 허나 크리그 보급 요새 슈멜츠가 아직 숨 쉬고 있어요.
470,레인저 맥시모프,maximoff,02_Assets/audio/voice/maximoff/maximoff_009.mp3,,02_Assets/audio/voice_en/maximoff/maximoff_009.mp3,,ko,사령관. 지구가 — 100년 만에 — 다시 열렸어요. 의회가 당신을 기다리고 있습니다.
471,레인저 맥시모프,maximoff,02_Assets/audio/voice/maximoff/maximoff_010.mp3,,02_Assets/audio/voice_en/maximoff/maximoff_010.mp3,,ko,아이젠클로의 친필 항복서 — 의회에 헌정합니다. 100년 봉쇄의 종결 — 공식 선포.
472,레인저 맥시모프,maximoff,02_Assets/audio/voice/maximoff/maximoff_011.mp3,,02_Assets/audio/voice_en/maximoff/maximoff_011.mp3,,ko,결의안 채택 완료. 프록시마B부터 글리제 균열까지 — 가 전 은하계 행성 총독권을 경매로 인수한다.
473,항법 AI,navai,02_Assets/audio/voice/navai/navai_001.mp3,,02_Assets/audio/voice_en/navai/navai_001.mp3,,ko,"아우레우스 정보 칩 해독 시도 — 실패. 치크스 변조 주파수 감지. 현재 장비로는 불가. …기록: 이 암호, 데이터로만 본 적 있음. 실물은, 처음."
474,항법 AI,navai,02_Assets/audio/voice/navai/navai_002.mp3,,02_Assets/audio/voice_en/navai/navai_002.mp3,,ko,지구 진입. 봉쇄 해제 — 자유 항해 모드 활성화. 100년 만의 첫 인류 함대 착륙.
475,치크스 전위대,chiks,02_Assets/audio/voice/chiks/chiks_001.mp3,,02_Assets/audio/voice_en/chiks/chiks_001.mp3,,ko,이곳은 치크스 관할 공역. 허가 없는 외래종의 통행은 — 적대 행위로 간주한다.
476,불칸,volcan,02_Assets/audio/voice/volcan/volcan_001.mp3,,02_Assets/audio/voice_en/volcan/volcan_001.mp3,,ko,"그뿐만이 아니다 — 마그마 코어 비축고도 통째로. 당신들이 뭘 만들든, 필요하면 가져가라."
477,철갈고리 보그,borg,02_Assets/audio/voice/borg/borg_001.mp3,02_Assets/audio/voice/borg/borg_f.mp3,02_Assets/audio/voice_en/borg/borg_001.mp3,02_Assets/audio/voice_en/borg/borg_f.mp3,ko,어이 거기 함대. 이 항로는 내 구역이야. 통행료 ₡만 내놓으면 곱게 보내주지.
478,밀수왕 카림,karim,02_Assets/audio/voice/karim/karim_001.mp3,02_Assets/audio/voice/karim/karim_f.mp3,02_Assets/audio/voice_en/karim/karim_001.mp3,02_Assets/audio/voice_en/karim/karim_f.mp3,ko,"오, 함선들 좋은데? 흠집 내기 싫으면 ₡만 내. 사업은 사업이니까."
479,치크스 군단장 크라쉬,krash,02_Assets/audio/voice/krash/krash_001.mp3,02_Assets/audio/voice/krash/krash_f.mp3,02_Assets/audio/voice_en/krash/krash_001.mp3,02_Assets/audio/voice_en/krash/krash_f.mp3,ko,인간 주제에 감히 여기까지. 목숨값으로 ₡를 바쳐라. 그럼 오늘은 살려두마.
480,현상금 사냥꾼 베일,veil,02_Assets/audio/voice/veil/veil_001.mp3,02_Assets/audio/voice/veil/veil_f.mp3,02_Assets/audio/voice_en/veil/veil_001.mp3,02_Assets/audio/voice_en/veil/veil_f.mp3,ko,"네 목에 걸린 현상금보다 ₡가 싸게 먹히겠지? 자, 선택해."
481,약탈자 도르가,dorga,02_Assets/audio/voice/dorga/dorga_001.mp3,02_Assets/audio/voice/dorga/dorga_f.mp3,02_Assets/audio/voice_en/dorga/dorga_001.mp3,02_Assets/audio/voice_en/dorga/dorga_f.mp3,ko,함선이 아깝지 않냐? ₡ 내면 못 본 척 해주마. 거절하면… 후회할걸.
482,반란군 리더 \'볼칸\',etc,02_Assets/audio/voice/rebel/rebel_001.mp3,,02_Assets/audio/voice_en/etc/etc_482.mp3,,ko,당신들이 저항군과 함께 싸운다는 그 로군. 우리 '스파크'는 크리그 공장 노동자들의 자유 민병대다. 요새 안에 내 동료들이 갇혀 있어.
483,경보,etc,02_Assets/audio/voice/navai/navai_483.mp3,,02_Assets/audio/voice_en/etc/etc_483.mp3,,ko,⚠ 워프 신호 확인. 우르사 메이저 본체 + 친위대 15척 + 치크스 정찰대 14척. 총 30기.
484,경보,etc,02_Assets/audio/voice/navai/navai_484.mp3,,02_Assets/audio/voice_en/etc/etc_484.mp3,,ko,⚠ 우르사 메이저 보이드 방어막 — 0.3초 윈도우 확인. 일점사 가능.
485,시스템,etc,02_Assets/audio/voice/navai/navai_485.mp3,,02_Assets/audio/voice_en/etc/etc_485.mp3,,ko,우르사 메이저 격파 확인. 아이젠클로 사령관 함선 동시 파괴. 적 함대 — 잔존 0. 보이드 균열 — 폐쇄 중.
486,Yi Sun-sin,etc,02_Assets/audio/voice/etc/etc_486.mp3,,02_Assets/audio/voice/etc/etc_486.mp3,,en,사령관. I do not fight unnecessary battles. Only wars I can win.
487,Yuri Gagarin,etc,02_Assets/audio/voice/etc/etc_487.mp3,,02_Assets/audio/voice/etc/etc_487.mp3,,en,사령관. So I am the first comrade in a hundred years — what an honor. Small craft are my specialty — I'll take you anywhere.
488,Horatio Nelson,etc,02_Assets/audio/voice/etc/etc_488.mp3,,02_Assets/audio/voice/etc/etc_488.mp3,,en,"England expects— no. Now Earth expects. Let us begin, 사령관."
489,A. Einstein,etc,02_Assets/audio/voice/etc/etc_489.mp3,,02_Assets/audio/voice/etc/etc_489.mp3,,en,"A location even the Cheeks could not find — Proxima B, perturbed by the 글리제 균열 Rift. 사령관's awakening point."
490,Gwanggaeto the Great,etc,02_Assets/audio/voice/etc/etc_490.mp3,,02_Assets/audio/voice/etc/etc_490.mp3,,en,"사령관, you said? I have waited for one who would reclaim my land. Speak — what is your wish?"
491,Gwanggaeto the Great,etc,02_Assets/audio/voice/etc/etc_491.mp3,,02_Assets/audio/voice/etc/etc_491.mp3,,en,사령관 — the final command is yours.
gate.needHero,백구,baekgu,02_Assets/audio/voice/baekgu/gate_needHero.mp3,,02_Assets/audio/voice_en/baekgu/gate_needHero.mp3,,ko,"사령관, 순서가 있어요. 먼저 만나야 할 사람이 있습니다. 그 사람 없이는 다음으로 못 가요."
gate.needItem,백구,baekgu,02_Assets/audio/voice/baekgu/gate_needItem.mp3,,02_Assets/audio/voice_en/baekgu/gate_needItem.mp3,,ko,아직 일러요. 먼저 구해 와야 할 게 있습니다.
gate.needBlueprint,백구,baekgu,02_Assets/audio/voice/baekgu/gate_needBlueprint.mp3,,02_Assets/audio/voice_en/baekgu/gate_needBlueprint.mp3,,ko,준비가 덜 됐어요. 먼저 찾아야 할 설계도가 있습니다.
gate.needQuest,백구,baekgu,02_Assets/audio/voice/baekgu/gate_needQuest.mp3,,02_Assets/audio/voice_en/baekgu/gate_needQuest.mp3,,ko,선행 임무가 남았어요. 먼저 끝내야 할 일이 있습니다.
aureus.001,아우레우스 보스,aureusboss,02_Assets/audio/voice/aureusboss/aureusboss_001.mp3,,02_Assets/audio/voice_en/aureusboss/aureusboss_001.mp3,,ko,"어머… 손님치고는 매너가 없으시네요. 이 공역의 통행권은, 제 회사 소유랍니다. 값을 치르시거나 — 청산되시거나."
aureus.002,아우레우스 보스,aureusboss,02_Assets/audio/voice/aureusboss/aureusboss_002.mp3,,02_Assets/audio/voice_en/aureusboss/aureusboss_002.mp3,,ko,"전쟁도 결국 거래예요, 사령관. 당신의 함대는… 제 장부에 부채로 적어두죠."
aureus.003,아우레우스 보스,aureusboss,02_Assets/audio/voice/aureusboss/aureusboss_003.mp3,,02_Assets/audio/voice_en/aureusboss/aureusboss_003.mp3,,ko,"이건… 제 장부에 없던 손실이군요. 다음 분기엔, 반드시 회수하겠어요."
combat.enemyRegret1,적군/해적,combat,02_Assets/audio/voice/combat/enemyRegret_1.mp3,,02_Assets/audio/voice_en/combat/enemyRegret_1.mp3,,ko,이 함대를… 얕봤군. 빌어먹을…
combat.enemyRegret2,적군/해적,combat,02_Assets/audio/voice/combat/enemyRegret_2.mp3,,02_Assets/audio/voice_en/combat/enemyRegret_2.mp3,,ko,"말도 안 돼… 우리 함대가, 고작 이런 곳에서…?!"
combat.enemyRegret3,적군/해적,combat,02_Assets/audio/voice/combat/enemyRegret_3.mp3,,02_Assets/audio/voice_en/combat/enemyRegret_3.mp3,,ko,기억해두마. 이 굴욕은… 반드시 갚아주지.
combat.enemyFlee1,적군/해적,combat,02_Assets/audio/voice/combat/enemyFlee_1.mp3,,02_Assets/audio/voice_en/combat/enemyFlee_1.mp3,,ko,퇴각! 전부 퇴각하라! 오늘은 여기까지다!
combat.enemyFlee2,적군/해적,combat,02_Assets/audio/voice/combat/enemyFlee_2.mp3,,02_Assets/audio/voice_en/combat/enemyFlee_2.mp3,,ko,물러난다! 이건 후퇴지 패배가 아니야!
combat.enemyFlee3,적군/해적,combat,02_Assets/audio/voice/combat/enemyFlee_3.mp3,,02_Assets/audio/voice_en/combat/enemyFlee_3.mp3,,ko,함장님 명령이다 — 워프! 당장 이 구역을 벗어나!
combat.merchantThanks1,상인/과학자,combat,02_Assets/audio/voice/combat/merchantThanks_1.mp3,,02_Assets/audio/voice_en/combat/merchantThanks_1.mp3,,ko,사령관님 아니었으면 저놈들 화물칸에서 끝날 뻔했소. 이 은혜 잊지 않겠습니다.
combat.merchantThanks2,상인/과학자,combat,02_Assets/audio/voice/combat/merchantThanks_2.mp3,,02_Assets/audio/voice_en/combat/merchantThanks_2.mp3,,ko,살았다… 정말 살았어! 다음에 좋은 물건 들어오면 제일 먼저 연락드리리다.
combat.merchantThanks3,상인/과학자,combat,02_Assets/audio/voice/combat/merchantThanks_3.mp3,,02_Assets/audio/voice_en/combat/merchantThanks_3.mp3,,ko,당신 같은 분이 아직 이 우주에 남아 있다니. 상인 길드에 소문내 두겠소.
combat.scientistThanks1,상인/과학자,combat,02_Assets/audio/voice/combat/scientistThanks_1.mp3,,02_Assets/audio/voice_en/combat/scientistThanks_1.mp3,,ko,당신들이 와줄 줄… 데이터를 지켜냈습니다. 함께 가겠습니다.
combat.scientistThanks2,상인/과학자,combat,02_Assets/audio/voice/combat/scientistThanks_2.mp3,,02_Assets/audio/voice_en/combat/scientistThanks_2.mp3,,ko,"내 연구가 헛되지 않았군요. 이 두뇌, 당신 함대에 보태겠습니다."
combat.scientistThanks3,상인/과학자,combat,02_Assets/audio/voice/combat/scientistThanks_3.mp3,,02_Assets/audio/voice_en/combat/scientistThanks_3.mp3,,ko,갇혀 있는 동안 방정식 하나를 완성했습니다 — 보여드리고 싶군요.
crew.legendaryRecruit1,백구,baekgu,02_Assets/audio/voice/baekgu/crew_legendary_1.mp3,,02_Assets/audio/voice_en/baekgu/crew_legendary_1.mp3,,ko,"사령관, 전설급 크루예요! 이런 인재는 좀처럼 만나기 힘들어요 — 꼭 영입하세요!"
crew.legendaryRecruit2,백구,baekgu,02_Assets/audio/voice/baekgu/crew_legendary_2.mp3,,02_Assets/audio/voice_en/baekgu/crew_legendary_2.mp3,,ko,"전설의 크루가 우리 함대에 합류했어요! 사령관, 큰 전력이 될 거예요."
item.legendaryPart,백구,baekgu,02_Assets/audio/voice/baekgu/get_legendPart.mp3,,02_Assets/audio/voice_en/baekgu/get_legendPart.mp3,,ko,전설급 파츠예요! 정비소에서 장착하면 함선이 확 달라질 거예요.
item.mythicPart,백구,baekgu,02_Assets/audio/voice/baekgu/get_mythicPart.mp3,,02_Assets/audio/voice_en/baekgu/get_mythicPart.mp3,,ko,"신화급 파츠라니…! 이건 정말 귀한 거예요, 사령관. 최고의 한 방이 되겠어요."
ship.legendary,백구,baekgu,02_Assets/audio/voice/baekgu/get_legendShip.mp3,,02_Assets/audio/voice_en/baekgu/get_legendShip.mp3,,ko,전설급 함선을 손에 넣었어요! 함대의 핵심이 될 거예요.
ship.mythic,백구,baekgu,02_Assets/audio/voice/baekgu/get_mythicShip.mp3,,02_Assets/audio/voice_en/baekgu/get_mythicShip.mp3,,ko,"신화급 함선…! 믿기지 않아요, 사령관. 이 정도면 전설을 새로 쓰는 거예요."
492,시스템,navai,02_Assets/audio/voice/navai/navai_492.mp3,,02_Assets/audio/voice_en/navai/navai_492.mp3,,ko,... 100년의 봉쇄가 끝났다 ...
493,시스템,navai,02_Assets/audio/voice/navai/navai_493.mp3,,02_Assets/audio/voice_en/navai/navai_493.mp3,,ko,... 지구는 다시 별을 향해 손을 뻗는다 ...
494,시스템,navai,02_Assets/audio/voice/navai/navai_494.mp3,,02_Assets/audio/voice_en/navai/navai_494.mp3,,ko,─ 인류 해방 완수 ─
495,사령관,commander,02_Assets/audio/voice/commander/commander_495.mp3,,02_Assets/audio/voice_en/commander/commander_495.mp3,,ko,우리는 함께 어둠을 뚫었다.
496,백구,baekgu,02_Assets/audio/voice/baekgu/baekgu_496.mp3,,02_Assets/audio/voice_en/baekgu/baekgu_496.mp3,,ko,"센서 이상 — 눈가가 축축하다. 이건 눈물이다. — BG-100, 마지막 로그 종료."
497,백구,baekgu,02_Assets/audio/voice/baekgu/baekgu_497.mp3,,02_Assets/audio/voice_en/baekgu/baekgu_497.mp3,,ko,6단 체인을 마지막으로 보던 순간. 알면서도 갔다. 그것이 인간의 방식이었다.
498,백구,baekgu,02_Assets/audio/voice/baekgu/baekgu_498.mp3,,02_Assets/audio/voice_en/baekgu/baekgu_498.mp3,,ko,D-day 100년 + 412일. 지구에 착륙. 풀밭의 색은 100년 형광등이 흉내 못 한 것이었다.
499,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_499.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_499.mp3,,ko,"보이드 구역 3행성 — 캅테인 균열, 오리온 균열, 제타 레티쿨리. 우르사 메이저 잔존 세력이 아직 불안정해. 서둘러야 해."
601,우르사 메이저,ursamajor,02_Assets/audio/voice/ursamajor/ursamajor_outro_1.mp3,,02_Assets/audio/voice_en/ursamajor/ursamajor_outro_1.mp3,,ko,... 불가능... 한낱 인간들의 함대가... 100년의 봉인을... 깨버렸단 말인가...

602,우르사 메이저,ursamajor,02_Assets/audio/voice/ursamajor/ursamajor_outro_2.mp3,,02_Assets/audio/voice_en/ursamajor/ursamajor_outro_2.mp3,,ko,...크윽... 인정하지... 너희에게는 — 우리가 갖지 못한 그 무엇이 있었다...

603,우르사 메이저,ursamajor,02_Assets/audio/voice/ursamajor/ursamajor_outro_3.mp3,,02_Assets/audio/voice_en/ursamajor/ursamajor_outro_3.mp3,,ko,고향으로... 돌아가야 할 이유. 인류의... 그 강한 의지... 그것이 우리를... 무너뜨렸다...

604,백구,baekgu,02_Assets/audio/voice/baekgu/baekgu_outro_victory1.mp3,,02_Assets/audio/voice_en/baekgu/baekgu_outro_victory1.mp3,,ko,"{nm}!! 해냈어! 진짜로 해냈어!! 100년이야, 100년!! 폐지 줍던 내가 이 순간을 보다니!!"

605,백구,baekgu,02_Assets/audio/voice/baekgu/baekgu_outro_bk.mp3,,02_Assets/audio/voice_en/baekgu/baekgu_outro_bk.mp3,,ko,지구 봉쇄가 풀린다! 통신 신호가 들어와! 가족들이... 사람들이... 다시 별을 본대!

606,백구,baekgu,02_Assets/audio/voice/baekgu/baekgu_outro_victory2.mp3,,02_Assets/audio/voice_en/baekgu/baekgu_outro_victory2.mp3,,ko,{nm}! 우리 진짜 영웅이야! 100년 만에 자유로워진 지구가 우리 사령관을 부르고 있어!

607,사령관,commander,02_Assets/audio/voice/commander/commander_outro_1.mp3,02_Assets/audio/voice/commander_f/commander_f_outro_1.mp3,02_Assets/audio/voice_en/commander/commander_outro_1.mp3,02_Assets/audio/voice_en/commander_f/commander_f_outro_1.mp3,ko,"...드디어 끝났다. 100년의 침묵, 100년의 굴종 — 오늘 우리 손으로 청산했다."

608,사령관,commander,02_Assets/audio/voice/commander/commander_outro_2.mp3,02_Assets/audio/voice/commander_f/commander_f_outro_2.mp3,02_Assets/audio/voice_en/commander/commander_outro_2.mp3,02_Assets/audio/voice_en/commander_f/commander_f_outro_2.mp3,ko,"고생했다, 전 함대. 영웅들, 크루들 — 너희 모두의 이름은 인류 역사에 영원히 새겨질 것이다."

609,사령관,commander,02_Assets/audio/voice/commander/commander_outro_3.mp3,02_Assets/audio/voice/commander_f/commander_f_outro_3.mp3,02_Assets/audio/voice_en/commander/commander_outro_3.mp3,02_Assets/audio/voice_en/commander_f/commander_f_outro_3.mp3,ko,"우리는 인류의 길을 열었다. 이제부터 별들은 우리의 친구다 — 그리고 지구는, 영원히 자유다."

500,baekgu,baekgu,02_Assets/audio/voice/baekgu/baekgu_500.mp3,,02_Assets/audio/voice_en/baekgu/baekgu_500.mp3,,ko,"{사령관}. 기상하세요. 에너지 잔량 7% — 이 경보 울리려고, 마지막 한 줌까지 긁어모았어요."
501,marcopolo,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_501.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_501.mp3,,ko,"{사령관}, 됐어. 카스텔룸 수퍼비아 집하장 — 32구역. 크리그 스파이가 고철 프레임 속에 정보를 숨겨 운반했어. 수퍼비아 놈들은 그냥 고철로 처리했겠지. 허나 내 눈은 못 속여."
502,yisunsin,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_502.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_502.mp3,,ko,"100년이라. 내 전술이 적의 방패가 되어, 그 긴 세월 동료들을 막았다는 것이냐. (눈을 뜨며) …나를 깨운 자가 {사령관}인가. 빚을 졌다."
503,yisunsin,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_503.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_503.mp3,,ko,"흩어진 칼이 모이면 진형이 된다. 다음 계획을 세우자, {사령관}."
504,maximoff,maximoff,02_Assets/audio/voice/maximoff/maximoff_504.mp3,,02_Assets/audio/voice_en/maximoff/maximoff_504.mp3,,ko,"우리 저항군은 지구에서 쫓겨난 사람들이에요. 치크스-우르사 메이저가 지구를 봉쇄하고 크리그가 항로를 장악하기 전, 이순신 장군과 함께 맞서 싸웠던 선조들의 후손이죠. 100년 전 이 방공호를 파고 — 여기서 나고, 여기서 잃었어요. (낮게) 내 아내도, 두 아이도. 그래서 난 지구를 되찾는 걸 멈출 수 없어요. 그건… 가족을 되찾는 일이니까."
505,gwanggaeto,gwanggaeto,02_Assets/audio/voice/gwanggaeto/gwanggaeto_505.mp3,,02_Assets/audio/voice_en/gwanggaeto/gwanggaeto_505.mp3,,ko,(호탕하게) 당신이 {사령관}인가. 크리그를 상대로 물러서지 않는다고? …마음에 드는군.
506,yisunsin,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_506.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_506.mp3,,ko,"{사령관}. 다음 방향은 타이탄H다. 연대를 공식화하고, 저항군 반물질을 확보한다."
507,yisunsin,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_507.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_507.mp3,,ko,"{사령관}, 다음 항로로. 아이젠클로를 쫓아 — 마침내, 거북선을 완성한다."
508,yisunsin,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_508.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_508.mp3,,ko,"{사령관}. 이제 우리에겐 거북선이 있다. 슈멜츠를 점령해 사령실 데이터를 연다 — 그 안에, 우르사로 가는 길이 있을 것이다."
509,leehwiso,leehwiso,02_Assets/audio/voice/leehwiso/leehwiso_509.mp3,,02_Assets/audio/voice_en/leehwiso/leehwiso_509.mp3,,ko,"(방정식을 정리하며) 내 방정식이, 마침내 쓰일 곳을 찾았군요. 미사일에 보이드 에너지를 실으면 — 저 머리도 벨 수 있습니다."
510,baekgu,baekgu,02_Assets/audio/voice/baekgu/baekgu_510.mp3,,02_Assets/audio/voice_en/baekgu/baekgu_510.mp3,,ko,"(스캔) 공장 지하 연구동 — 보존 캡슐 하나. 생체 반응… 미약하지만, 분명히 살아있어요!"
511,yisunsin,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_511.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_511.mp3,,ko,열어라. 아이젠클로가 이렇게까지 숨겨둔 것이라면 — 보통 인물이 아니다.
512,leehwiso,leehwiso,02_Assets/audio/voice/leehwiso/leehwiso_512.mp3,,02_Assets/audio/voice_en/leehwiso/leehwiso_512.mp3,,ko,"(캡슐에서 깨어나며) …여기가, 어디요. 나는 이휘소. 입자물리학자였소. 100년을… 잤다는 거요?"
513,leehwiso,leehwiso,02_Assets/audio/voice/leehwiso/leehwiso_513.mp3,,02_Assets/audio/voice_en/leehwiso/leehwiso_513.mp3,,ko,"(정신을 차리며) 아니, 그보다 — 내 방정식. 보이드 에너지와 반물질을 결합하면, 지금껏 이 우주에 없던 미사일 화력이 나옵니다. 그게 봉쇄를 푸는 열쇠요."
514,jangyeongsil,jangyeongsil,02_Assets/audio/voice/jangyeongsil/jangyeongsil_514.mp3,,02_Assets/audio/voice_en/jangyeongsil/jangyeongsil_514.mp3,,ko,"(눈을 빛내며) …그 탄도 방정식, 거북선에 실을 수 있어요. 당신과 나, 손을 맞추면 — 이 함대의 미사일이 달라집니다."
515,yisunsin,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_515.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_515.mp3,,ko,박사. 당신의 방정식이 100년을 건너 우리를 여기로 이끌었소. 함께 갑시다.
516,baekgu,baekgu,02_Assets/audio/voice/baekgu/baekgu_516.mp3,,02_Assets/audio/voice_en/baekgu/baekgu_516.mp3,,ko,영웅 합류: 이휘소 박사. 미사일 위력 2배 — 방정식 탄도 활성화.
517,yisunsin,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_517.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_517.mp3,,ko,{사령관}. 아이젠클로에게 전달해. — 이번엔 끝이라고.
518,yisunsin,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_518.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_518.mp3,,ko,{사령관}. 나는 불필요한 전투는 하지 않소. 이기는 전쟁만 합니다.
519,gagarin,gagarin,02_Assets/audio/voice/gagarin/gagarin_519.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_519.mp3,,ko,"{사령관}이시군요. 100년 만의 첫 동료가 저라니, 영광입니다. 소형 함선은 제 전문이에요 — 어디든 데려다 드리죠."
520,nelson,nelson,02_Assets/audio/voice/nelson/nelson_520.mp3,,02_Assets/audio/voice_en/nelson/nelson_520.mp3,,ko,"England expects— 아니. 이제는 지구가 기대한다. 합시다, {사령관}."
521,einstein,einstein,02_Assets/audio/voice/einstein/einstein_521.mp3,,02_Assets/audio/voice_en/einstein/einstein_521.mp3,,ko,"치크스도 찾지 못할 위치, 글리제 균열의 간섭을 받는 프록시마B. {사령관}의 각성 지점이었습니다."
522,gwanggaeto,gwanggaeto,02_Assets/audio/voice/gwanggaeto/gwanggaeto_522.mp3,,02_Assets/audio/voice_en/gwanggaeto/gwanggaeto_522.mp3,,ko,{사령관}이라 했소? 내 땅을 되찾아준 자가 나타나기를 기다렸소. 무엇을 원하오.
523,gwanggaeto,gwanggaeto,02_Assets/audio/voice/gwanggaeto/gwanggaeto_523.mp3,,02_Assets/audio/voice_en/gwanggaeto/gwanggaeto_523.mp3,,ko,"{사령관}, 최종 명령권은 그대에게 있소."
530,baekgu,baekgu,02_Assets/audio/voice/baekgu/baekgu_530.mp3,,02_Assets/audio/voice_en/baekgu/baekgu_530.mp3,,ko,헐... 헐!! 보이드 총독권을 우리가 가져간 걸 알고 있어?! 무슨... 무슨 존재야 도대체!!
531,baekgu,baekgu,02_Assets/audio/voice/baekgu/baekgu_531.mp3,,02_Assets/audio/voice_en/baekgu/baekgu_531.mp3,,ko,"근데 솔직히 말해서, 저 통신 음성... 어디서 많이 들어본 것 같아. 호러 영화에서."
532,commander,commander,02_Assets/audio/voice/commander/commander_532.mp3,,02_Assets/audio/voice_en/commander/commander_532.mp3,,ko,좋다. 보이드든 뭐든 — 시험에 응하지. 우리는 100년 봉쇄를 깬 함대다.
533,commander,commander,02_Assets/audio/voice/commander/commander_533.mp3,,02_Assets/audio/voice_en/commander/commander_533.mp3,,ko,"백구야, 분위기 좀 깨지 말아줘. 가뜩이나 무서운데."
534,commander,commander,02_Assets/audio/voice/commander/commander_534.mp3,,02_Assets/audio/voice_en/commander/commander_534.mp3,,ko,"영웅도 없는데 검은 함선이라니. 백구야, 도망갈까?"
535,commander,commander,02_Assets/audio/voice/commander/commander_535.mp3,,02_Assets/audio/voice_en/commander/commander_535.mp3,,ko,은하계 가운데... 블랙홀 말이로군. 마지막 시험이라... 보이드의 모든 별이 우리 손에 들어와야 한다는 뜻일지도.
536,yisunsin,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_536.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_536.mp3,,ko,"전열을 가다듬으십시오, 사령관. 적의 정체는 모르나, 함대의 진형부터 정비합시다."
